CID,POSTALCODE,LOTSIZEACRES,YEARBUILT,BEDS,BATHS,SALESPRICE,SALEDATE,LOANAMOUNT,LENDERTYPE,LOANTYPE,PROPERTYTYPE,ESTIMATEDVALUE,ESTIMATIONDATE,CONFIDENCESCORE
060008642746,93065,0.09,1986,3,2.00,685000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,560950,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,560950,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,560950,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,560950,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,560950,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,404479,Mortgage company,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,404479,Mortgage company,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,404479,Mortgage company,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,404479,Mortgage company,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,404479,Mortgage company,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,548000,Subprime Lender,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,545390,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,570000,Mortgage company,New Conventional,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,137000,Subprime Lender,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,150000,Mortgage company,Stand Alone Second,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,265000,Bank,Unknown,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,415000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,685000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,650000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,562000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
060008642746,93065,0.09,1986,3,2.00,423000,20240411,551820,Lending institution,FHA,Residential,930927,20250601,95
120008718919,34986,0.04,2001,2,2.00,209000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
060008620496,93063,0.22,1964,3,2.00,770000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,629250,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,630000,Mortgage company,VA,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,770000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,533000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
060008620496,93063,0.22,1964,3,2.00,630000,20240411,616000,Mortgage company,New Conventional,Residential,873508,20250601,97
120008718919,34986,0.04,2001,2,2.00,209000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,128000,Bank,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,124150,Lending institution,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,99000,Other (company or corporation),New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,137935,Mortgage company,Unknown,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,209000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,165100,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
120008718919,34986,0.04,2001,2,2.00,160000,20241217,152000,Mortgage company,New Conventional,Residential,302199,20250601,91
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
